"onset","duration","trial_type","response_time","word","response","correct_resp","gender","age","sub","block","year"
327.328285800002,0.684965399967041,"image_neg",0.719457799976226,"clang","y",0,"female",24,126,2,2024
334.726810499968,0.686469700012879,"image_neg",0.637662200024351,"hoe","y",0,"female",24,126,2,2024
347.336237399955,0.677881400042736,"image_pos",0.780073800007813,"barbecue","b",1,"female",24,126,2,2024
354.738443599956,0.675721400009934,"image_neg",0.544080800027587,"nose","y",0,"female",24,126,2,2024
367.340364300006,0.674887899949681,"image_pos",0.676317799952812,"day","b",1,"female",24,126,2,2024
374.728100399952,0.687082000018506,"image_pos",0.722428200009745,"summer","b",1,"female",24,126,2,2024
387.341417699994,0.674427999998443,"image_neg",0.526559399964754,"axe","y",0,"female",24,126,2,2024
397.330219299998,0.686322099994925,"image_neg",0.689116499968804,"cough","y",0,"female",24,126,2,2024
404.74239129998,0.674656299990545,"image_pos",0.459213799971621,"business","b",1,"female",24,126,2,2024
414.740994199994,0.676302300009354,"image_neg",0.577161799999885,"problem","y",0,"female",24,126,2,2024
427.343684299965,0.674092300003394,"image_pos",0.692928100004792,"piano","b",1,"female",24,126,2,2024
437.33273959998,0.685481699998491,"image_pos",0.670248900016304,"spaghetti","b",1,"female",24,126,2,2024
444.739909199998,0.678940599958935,"image_neg",0.597148999979254,"landslide","y",0,"female",24,126,2,2024
457.333889900008,0.685621099954005,"image_neg",0.570186799974181,"office","y",0,"female",24,126,2,2024
467.344976899971,0.675029000034499,"image_pos",0.50943889998598,"luck","b",1,"female",24,126,2,2024
474.74352269998,0.676458699978014,"image_neg",0.428892399999313,"tired","y",0,"female",24,126,2,2024
484.733988299966,0.686639200022967,"image_neg",0.721190500014927,"power","y",0,"female",24,126,2,2024
494.746563199966,0.674422900017873,"image_pos",0.64269950002199,"restaurant","b",1,"female",24,126,2,2024
504.745814499969,0.675655300030485,"image_neg",0.82813520001946,"jaw","y",0,"female",24,126,2,2024
514.746773099992,0.675172899966128,"image_pos",0.393217900011223,"attribute","b",1,"female",24,126,2,2024
524.735584099952,0.687407200050075,"image_pos",0.771581800014246,"optimism","b",1,"female",24,126,2,2024
534.737788699975,0.685165999981109,"image_pos",0.419776100025047,"tree","b",1,"female",24,126,2,2024
547.349913799961,0.67378120002104,"image_neg",0.525126299995463,"ricochet","y",0,"female",24,126,2,2024
557.365847699984,0.675229699991178,"image_pos",0.743147499975748,"mercy","b",1,"female",24,126,2,2024
567.366447999957,0.674735900014639,"image_neg",0.675911300000735,"heavy","y",0,"female",24,126,2,2024
577.355419199972,0.686607500014361,"image_neg",0.654094299999997,"whole","y",0,"female",24,126,2,2024
587.367665699974,0.674926400010008,"image_pos",0.626004200021271,"apartment","b",1,"female",24,126,2,2024
597.366611299978,0.676011900010053,"image_neg",0.693811099976301,"store","y",0,"female",24,126,2,2024
0.990344199992251,0.690292000013869,"word_neu",0.490815000026487,"theory","b",1,"female",24,126,2,2024
10.985730699962,0.695503099996133,"word_pos",0.423472900001798,"vacation","b",1,"female",24,126,2,2024
20.9848596999655,0.696479900041599,"word_pos",0.437284300045576,"embrace","b",1,"female",24,126,2,2024
30.9849501999561,0.697203600022476,"word_neu",0.604434100037906,"monkey","b",1,"female",24,126,2,2024
40.9864663999761,0.696050300030038,"word_neu",0.568875400000252,"eggplant","y",0,"female",24,126,2,2024
51.0035802999628,0.696378600026954,"word_pos",0.67664339998737,"fireworks","b",1,"female",24,126,2,2024
61.0025155000039,0.697405299986713,"word_neu",0.643774399999529,"verb","y",0,"female",24,126,2,2024
71.0026935999631,0.697584500012454,"word_neg",0.540498099988326,"angry","y",0,"female",24,126,2,2024
81.0048586999765,0.695914999989327,"word_neg",0.488299200020265,"perjury","y",0,"female",24,126,2,2024
91.0038351999829,0.697791600017823,"word_pos",0.709253099979833,"artist","b",1,"female",24,126,2,2024
101.005106900004,0.69671379995998,"word_pos",0.553773299965542,"musical","b",1,"female",24,126,2,2024
111.005407899967,0.697155300003942,"word_pos",0.653101399948355,"carnival","b",1,"female",24,126,2,2024
121.006506699952,0.696801100042663,"word_neu",0.624836300034076,"winter","y",0,"female",24,126,2,2024
131.00602109998,0.697634499985725,"word_neg",0.519766899989918,"stone","y",0,"female",24,126,2,2024
141.006691999966,0.697053599986248,"word_neu",0.59159379999619,"asparagus","b",1,"female",24,126,2,2024
151.006852299965,0.697502300026827,"word_neg",0.643819099990651,"van","y",0,"female",24,126,2,2024
161.007256499957,0.697699000011198,"word_neu",0.559411199996248,"street","b",1,"female",24,126,2,2024
171.00790789997,0.697317500016652,"word_pos",0.737812100036535,"knowledge","b",1,"female",24,126,2,2024
181.008326099953,0.697470700019011,"word_neu",0.941598900011741,"highway","y",0,"female",24,126,2,2024
191.008268199977,0.697950600006152,"word_neu",0.685906500031706,"pan","y",0,"female",24,126,2,2024
201.009086399979,0.697784000018146,"word_neg",0.636568500020076,"plea","y",0,"female",24,126,2,2024
211.009985599958,0.697271100012614,"word_pos",0.791321800032165,"sailboat","y",0,"female",24,126,2,2024
221.010416099976,0.697319699975196,"word_neu",0.693675599992275,"scissors","y",0,"female",24,126,2,2024
231.010453399969,0.697817999986,"word_pos",0.760359200008679,"joke","b",1,"female",24,126,2,2024
241.011467100005,0.69765359995651,"word_neg",0.776326299994253,"lab","y",0,"female",24,126,2,2024
251.011288599984,0.697876899968861,"word_neu",0.638858499994967,"toaster","y",0,"female",24,126,2,2024
261.011935399962,0.697989400010556,"word_neu",0.687696500041056,"speech","y",0,"female",24,126,2,2024
271.01260029996,0.698098600027151,"word_neg",0.570570300042164,"sick","y",0,"female",24,126,2,2024
281.015950299974,0.694910700025559,"word_neg",0.642201400012709,"excuse","y",0,"female",24,126,2,2024
291.014114299964,0.696867700025905,"word_pos",0.695285000023432,"chicken","b",1,"female",24,126,2,2024
